id,WorldPortIndexNumber,CountryCode,Latitude,Longitude,SuppliesFuelOil,SuppliesDieselOil,Repairs
3270,51815.0,Indonesia,-0.1,117.533333,No,No,Unknown
3271,33400.0,UnitedKingdom,56.0638893,-4.819456751,Unknown,Unknown,Unknown
3272,39935.0,Italy,40.78815816,14.09109726,Unknown,Unknown,Unknown
3273,40352.0,Italy,35.855,12.863,Unknown,Unknown,Unknown
3274,40745.0,Italy,45.233333,12.3,Yes,Unknown,Moderate
3275,40650.0,Italy,43.316,13.734,Unknown,Unknown,Unknown
3276,40155.0,Italy,37.987,12.341,Unknown,Unknown,Unknown
3277,1700.0,Canada,47.25355454,-54.01421577,Unknown,Unknown,Unknown
3278,40720.0,Italy,44.495,12.291,Yes,Yes,Limited
3279,40785.0,Italy,45.697,13.298,Unknown,Unknown,Unknown
3280,39910.0,Italy,40.748,13.944,Unknown,Unknown,Unknown
3281,40090.0,Italy,38.222,15.63,Unknown,Unknown,Unknown
3282,23170.0,Norway,60.33316436,5.235305876,Unknown,Unknown,Unknown
3283,40560.0,Italy,41.246,16.509,Unknown,Unknown,Unknown
3284,40570.0,Italy,41.28342064,16.42370575,Unknown,Unknown,Unknown
3285,40700.0,Italy,44.081,12.574,Unknown,Unknown,Unknown
3286,39840.0,Italy,40.895,12.964,Unknown,Unknown,Unknown
3287,40060.0,Italy,38.723,16.13,Yes,Yes,Limited
3288,40145.0,Italy,38.181,12.736,Unknown,Unknown,Unknown
3289,39795.0,Italy,42.404,11.213,Unknown,Unknown,Unknown
3290,40282.0,Italy,37.828,15.273,Unknown,Unknown,Unknown
3291,40120.0,Italy,37.985,13.723,No,Yes,Limited
3292,40680.0,Italy,43.857,13.017,Unknown,Unknown,Unknown
3293,39855.0,Italy,41.283,13.258,Unknown,Unknown,Unknown
3294,40640.0,Italy,42.96,13.892,Unknown,Unknown,Unknown
3295,39500.0,Italy,44.305,9.326,Unknown,Unknown,Unknown
3296,39570.0,Italy,43.862,10.234,Unknown,Unknown,Unknown
3297,39850.0,Italy,41.226,13.097,Unknown,Unknown,Unknown
3298,40360.0,Italy,36.838,11.942,Unknown,Unknown,Unknown
3299,40460.0,Italy,39.672,16.529,Unknown,Unknown,Unknown
3300,40450.0,Italy,39.372,17.136,Unknown,Unknown,Unknown
3301,40510.0,Italy,40.955,17.308,Yes,Yes,Moderate
3302,40280.0,Italy,37.735,15.209,Unknown,Unknown,Unknown
3303,40140.0,Italy,38.032,12.885,Unknown,Unknown,Unknown
3304,40520.0,Italy,41.062,17.1,Unknown,Unknown,Unknown
3305,40820.0,Italy,45.651,13.746,Yes,Yes,Major
3306,39940.0,Italy,40.824,14.11,Yes,Yes,Limited
3307,40355.0,Italy,35.864,12.852,Unknown,Unknown,Unknown
3308,39900.0,Italy,40.742,13.859,Unknown,Unknown,Unknown
3309,39310.0,Italy,40.852,8.396,Yes,Yes,Limited
3310,40200.0,Italy,37.278,13.528,Yes,Yes,Limited
3311,40630.0,Italy,42.464,14.236,Yes,Yes,Limited
3312,40490.0,Italy,40.152,18.493,Unknown,Yes,Limited
3313,40165.0,Italy,37.933,12.324,Unknown,Unknown,Unknown
3314,39920.0,Italy,40.77,14.031,Unknown,Unknown,Unknown
3315,39865.0,Italy,41.254,13.614,Unknown,Unknown,Unknown
3316,40670.0,Italy,43.724,13.221,Unknown,Unknown,Unknown
3317,40635.0,Italy,42.756,13.979,Unknown,Unknown,Unknown
3318,40150.0,Italy,38.012,12.506,Yes,Yes,Limited
3319,39420.0,Italy,44.265,8.453,Yes,Yes,Moderate
3320,40160.0,Italy,37.966,12.075,Unknown,Unknown,Unknown
3321,39260.0,Italy,39.194,8.384,Yes,Yes,Limited
3322,40080.0,Italy,38.129,15.65,Yes,Yes,Limited
3323,1760.0,SaintPierreandMiquelon,47.1,-56.36666667,Unknown,Unknown,Unknown
3324,39905.0,Italy,40.752,13.912,Unknown,Unknown,Unknown
3325,40710.0,Italy,44.208,12.408,Unknown,Unknown,Unknown
3326,39790.0,Italy,42.44,11.122,Yes,Yes,Moderate
3327,60400.0,SouthKorea,35.45,129.4,Yes,Yes,Limited
3328,7840.0,UnitedStates,40.633333,-74.066667,Yes,Yes,Moderate
3329,46295.0,Cameroon,2.71853154,9.860530084,Unknown,Unknown,Unknown
3330,40350.0,Italy,35.494,12.601,Unknown,Unknown,Unknown
3331,59015.0,Philippines,10.366667,123.633333,Yes,Unknown,Limited
3332,61810.0,Japan,35.65,136.066667,Yes,Yes,Limited
3333,46070.0,Ghana,5.631944444,0.015555556,Yes,Yes,Moderate
3334,7830.0,UnitedStates,40.633333,-74.066667,Yes,Yes,Moderate
3335,48257.0,Oman,24.516667,56.633333,Unknown,Unknown,Unknown
3336,62600.0,Russia,53.05,158.65,Yes,Unknown,Major
3337,40243.0,Italy,37.069,15.297,Unknown,Unknown,Limited
3338,54600.0,Australia,-20.65,117.183333,No,No,None
3339,61400.0,Japan,35.283333,139.666667,Yes,Yes,Limited
3340,39780.0,Italy,42.362,10.921,Unknown,Unknown,Unknown
3341,60125.0,China,35.08,119.366667,No,No,Unknown
3342,40230.0,Italy,36.716667,14.85,Yes,Unknown,Limited
3343,46131.0,Nigeria,6.35,3.35,Yes,Yes,Moderate
3344,61260.0,Japan,43.416667,141.683333,Yes,Unknown,Limited
3345,53650.0,Australia,-33.866667,151.2,Yes,Yes,Major
3346,40190.0,Italy,37.502,13.075,Unknown,Unknown,Unknown
3347,39930.0,Italy,40.817,14.074,Unknown,Unknown,Unknown
3348,40780.0,Italy,45.759,13.167,Unknown,Unknown,Unknown
3349,48262.0,UnitedArabEmirates,25.17305556,56.36916667,Yes,Yes,Limited
3350,40730.0,Italy,44.677,12.252,Yes,Unknown,Limited
3351,40690.0,Italy,43.928,12.903,Unknown,Unknown,Unknown
3352,48266.0,UnitedArabEmirates,25.016667,53.0,Unknown,Unknown,Unknown
3353,47980.0,Egypt,26.733333,33.95,Yes,No,Unknown
3354,45140.0,Egypt,31.266667,32.3,Yes,Yes,Major
3355,47960.0,Egypt,28.966667,34.65,Yes,Unknown,Limited
3356,47982.0,Egypt,28.233333,33.616667,Unknown,Unknown,Unknown
3357,47987.0,Egypt,27.85,33.6,No,No,None
3358,6575.0,Canada,45.15,-67.133333,Unknown,Unknown,Unknown
3359,2015.0,Canada,49.233333,-68.133333,Yes,Yes,Limited
3360,30430.0,Denmark,57.433333,10.55,Yes,Unknown,Major
3361,30400.0,Denmark,57.05,9.933333,Yes,Yes,Major
3362,30440.0,Denmark,57.716667,10.6,Yes,Unknown,Limited
3363,23750.0,Norway,59.416667,10.5,Yes,Unknown,Major
3364,23850.0,Norway,59.116667,11.383333,Yes,Unknown,Limited
3365,30260.0,Denmark,56.15,10.216667,Yes,Yes,Limited
3366,30380.0,Denmark,56.983333,10.316667,Yes,Unknown,Limited
3367,6550.0,Canada,45.266667,-66.05,Yes,Yes,Major
3368,30340.0,Denmark,56.716667,10.116667,Yes,Unknown,Limited
3369,30450.0,Denmark,57.6,9.966667,Yes,Unknown,Moderate
3370,23780.0,Norway,59.733333,10.25,Yes,Yes,Moderate
3371,30455.0,Denmark,57.133333,8.6,Yes,Unknown,Limited
3372,48615.0,India,22.46666667,69.66666667,Unknown,Unknown,Limited
3373,48613.0,India,22.433333,69.833333,Unknown,Unknown,Limited
3374,48630.0,India,23.033333,70.216667,Yes,Unknown,Moderate
3375,48680.0,India,21.633333,69.6,Yes,Unknown,Limited
3376,48635.0,India,22.95638889,70.44758333,Yes,Unknown,Limited
3377,49030.0,India,12.916667,74.816667,Yes,Yes,Limited
3378,49130.0,India,9.966667,76.233333,Yes,Yes,Major
3379,49320.0,India,8.8,78.166667,Yes,No,Limited
3380,49010.0,India,14.28333333,74.45,Unknown,Unknown,Unknown
3381,49455.0,India,14.25,80.13333333,Unknown,Unknown,Unknown
3382,49287.0,SriLanka,7.766666667,81.68333333,Unknown,Unknown,Unknown
3383,49255.0,SriLanka,6.116666667,81.13333333,Unknown,Unknown,Unknown
3384,48890.0,India,17.58333333,73.16666667,Unknown,Unknown,Unknown
3385,48895.0,India,17.3,73.21666667,Unknown,Unknown,Unknown
3386,48720.0,India,20.86666667,71.38333333,Unknown,Unknown,Unknown
3387,49540.0,India,20.81666667,86.96666667,Unknown,Unknown,Unknown
3388,49479.0,India,17.63333333,83.25,Unknown,Unknown,Unknown
3389,1730.0,Canada,47.18333333,-55.11666667,Yes,Yes,Major
3390,20920.0,Norway,70.666667,23.666667,Yes,Unknown,Limited
3391,49470.0,India,17.0,82.316667,Yes,No,Limited
3392,49370.0,India,10.833333,79.866667,Yes,Yes,Moderate
3393,49410.0,India,11.716667,79.766667,No,No,None
3394,49580.0,Bangladesh,22.466667,89.6,Yes,No,Limited
3395,48770.0,India,21.15,72.75,Yes,Unknown,Limited
3396,49290.0,SriLanka,8.55,81.216667,Yes,Unknown,Unknown
3397,21900.0,Norway,68.233333,14.583333,Yes,Yes,Limited
3398,4210.0,Canada,45.95,-83.316667,Unknown,Unknown,Unknown
3399,3260.0,Canada,42.85,-79.583333,Yes,Yes,Limited
3400,1605.0,Canada,48.5,-53.083333,Yes,Unknown,Unknown
3401,3770.0,Canada,45.266667,-81.666667,Yes,Yes,Limited
3402,3060.0,Canada,43.216667,-79.266667,Yes,Yes,Limited
3403,20730.0,,71.04134661,27.83533847,Unknown,Unknown,Unknown
3404,20740.0,Norway,70.95,27.333333,Yes,Unknown,Unknown
3405,21120.0,Norway,70.233333,22.35,Yes,Unknown,Unknown
3406,21950.0,Norway,68.416667,16.0,Yes,Unknown,Limited
3407,23480.0,Norway,58.966667,5.75,Yes,Yes,Moderate
3408,21310.0,Norway,69.65,18.966667,Yes,Yes,Moderate
3409,39155.0,Italy,41.137,9.54,Unknown,Unknown,Unknown
3410,39280.0,Italy,40.568,8.307,Unknown,Unknown,Unknown
3411,39170.0,Italy,40.993,9.624,Unknown,Unknown,Unknown
3412,39230.0,Italy,39.066,8.46,Unknown,Unknown,Unknown
3413,39150.0,Italy,41.141,9.511,Unknown,Unknown,Unknown
3414,39160.0,Italy,41.088,9.542,Unknown,Unknown,Unknown
3415,49560.0,India,22.55,88.333333,Yes,Unknown,Moderate
3416,49200.0,Maldives,4.166667,73.5,Yes,Yes,Limited
3417,48845.0,India,18.95,72.95,Yes,Yes,Moderate
3418,48990.0,India,14.816667,74.116667,Yes,Unknown,Unknown
3419,49590.0,Bangladesh,22.316667,91.816667,Yes,Yes,Limited
3420,49555.0,India,22.016667,88.083333,Yes,No,Limited
3421,49450.0,India,13.1,80.3,Yes,Yes,Major
3422,48730.0,India,20.916667,71.516667,Yes,Unknown,None
3423,49430.0,India,11.933333,79.833333,No,No,Limited
3424,48760.0,India,21.766667,72.233333,Yes,Yes,Limited
3425,49240.0,SriLanka,6.95,79.85,Yes,Yes,Moderate
3426,49480.0,India,17.683333,83.3,Yes,Unknown,Moderate
3427,49535.0,India,20.266667,86.683333,Yes,Unknown,Limited
3428,49454.0,India,13.26138889,80.3425,Unknown,Unknown,Major
3429,49250.0,SriLanka,6.033055556,80.22833333,Yes,Unknown,Limited
3430,49500.0,India,19.30194444,84.96666667,Unknown,Unknown,Limited
3431,23120.0,Norway,62.466667,6.166667,Yes,Unknown,Limited
3432,1958.0,Canada,50.033333,-66.783333,Yes,Yes,Limited
3433,48970.0,India,15.4175,73.795,Yes,Yes,Major
3434,48840.0,India,18.966667,72.866667,Yes,Yes,Major
3435,21490.0,Norway,69.233333,17.966667,Unknown,Yes,Limited
3436,49110.0,India,11.166667,75.8,Unknown,Yes,Limited
3437,48900.0,India,16.983333,73.283333,Unknown,Unknown,Unknown
3438,49000.0,India,14.7,74.266667,No,No,Limited
3439,49350.0,India,10.766667,79.85,No,Unknown,Limited
3440,48674.0,India,21.7,72.533333,Unknown,Unknown,Limited
3441,48960.0,India,15.5,73.816667,Unknown,Unknown,Unknown
3442,49300.0,SriLanka,9.816667,80.05,Unknown,Unknown,Unknown
3443,49454.5,India,13.30694444,80.35222222,Unknown,Unknown,Unknown
3444,49330.0,India,9.283333333,79.21666667,Unknown,Unknown,Unknown
3445,49550.0,India,21.48333333,86.95,Unknown,Unknown,Unknown
3446,49460.0,India,16.15,81.15,Unknown,Unknown,Unknown
3447,49160.0,India,8.871944444,76.58388889,Yes,Unknown,Limited
3448,49040.0,India,11.94555556,75.30944444,Unknown,Unknown,Unknown
3449,49170.0,India,8.483333,76.95,Unknown,Unknown,Unknown
3450,49180.0,India,8.166667,77.25,Unknown,Unknown,Unknown
3451,49100.0,India,11.25,75.766667,Yes,No,Limited
3452,9860.0,Panama,9.35,-79.916667,Yes,Yes,Major
3453,12025.0,Venezuela,10.366667,-71.466667,Yes,Yes,Limited
3454,9405.0,Mexico,18.15,-94.416667,Yes,Unknown,Limited
3455,11800.0,Curacao,12.066667,-68.866667,No,No,Limited
3456,9830.0,Panama,9.3,-82.4,No,No,Limited
3457,11700.0,TrinidadandTobago,11.183333,-60.733333,Unknown,Unknown,Unknown
3458,9590.0,Belize,17.5,-88.183333,Yes,Yes,Moderate
3459,9490.0,Mexico,18.633333,-91.866667,Unknown,Unknown,Limited
3460,11710.0,TrinidadandTobago,10.683333,-61.65,Yes,Unknown,Major
3461,9360.0,Mexico,22.216667,-97.866667,Yes,Yes,Moderate
3462,9380.0,Mexico,19.2,-96.133333,Yes,Unknown,Major
3463,9840.0,Panama,9.333333,-82.233333,Yes,Yes,None
3464,9865.0,Panama,9.366667,-79.883333,Yes,Yes,None
3465,11880.0,Colombia,8.083333,-76.733333,No,No,Unknown
3466,9420.0,Mexico,17.9,-94.583333,Yes,Unknown,Limited
3467,9810.0,CostaRica,9.983333,-83.016667,Yes,Yes,Limited
3468,9550.0,Mexico,20.5,-86.966667,Unknown,Unknown,Unknown
3469,9620.0,Guatemala,15.733333,-88.6,Yes,Yes,Moderate
3470,9500.0,Mexico,19.85,-90.55,Yes,Yes,Moderate
3471,9370.0,Mexico,20.95,-97.4,Yes,Unknown,Limited
3472,9760.0,Nicaragua,14.016667,-83.383333,Unknown,Yes,Limited
3473,9440.0,Mexico,18.533333,-92.65,Yes,Unknown,Limited
3474,11772.0,TrinidadandTobago,10.133333,-60.983333,Yes,Unknown,None
3475,9425.0,Mexico,18.433333,-93.216667,Unknown,Unknown,Limited
3476,9675.0,Honduras,16.316667,-86.55,Yes,Yes,Unknown
3477,9825.0,Panama,8.95,-82.116667,No,No,None
3478,12032.0,Venezuela,10.783333,-71.583333,Yes,Yes,None
3479,11980.0,Venezuela,9.783333,-71.066667,Unknown,Unknown,Limited
3480,9355.0,Mexico,22.483333,-97.85,Unknown,Unknown,Limited
3481,9660.0,Honduras,15.783333,-87.45,No,Unknown,None
3482,9875.0,Panama,9.4,-79.816667,Yes,Unknown,Limited
3483,9625.0,Guatemala,15.7,-88.616667,Yes,Unknown,Moderate
3484,11718.0,TrinidadandTobago,10.683333,-61.583333,Yes,Unknown,Limited
3485,9690.0,Honduras,16.0,-85.983333,No,No,Limited
3486,1714.0,Canada,47.76479904,-53.9810655,Unknown,Unknown,Unknown
3487,27825.0,Finland,59.78333333,21.36666667,Unknown,Unknown,Unknown
3488,11730.0,TrinidadandTobago,10.316667,-61.466667,Yes,Yes,Limited
3489,11720.0,TrinidadandTobago,10.65,-61.516667,Yes,Yes,Limited
3490,9670.0,Honduras,15.783333,-86.8,Yes,Yes,Unknown
3491,12070.0,Venezuela,11.75,-70.233333,Yes,Yes,EmergencyOnly
3492,12260.0,Venezuela,10.7,-63.25,Unknown,Unknown,Limited
3493,11900.0,Colombia,9.416667,-75.683333,Yes,Yes,Limited
3494,11840.0,Aruba,12.516667,-70.033333,Yes,Yes,Limited
3495,12230.0,Venezuela,10.9,-64.1,Unknown,Yes,Major
3496,27570.0,Finland,63.683333,22.666667,Yes,Unknown,Limited
3497,12185.0,Venezuela,10.25,-64.633333,Yes,Yes,Limited
3498,12200.0,Venezuela,10.25,-64.583333,Yes,Yes,Limited
3499,27805.0,Finland,60.466667,22.016667,Yes,Yes,Limited
3500,28230.0,Finland,60.466667,26.966667,Yes,Yes,Limited
3501,27410.0,Finland,65.733333,24.566667,Yes,Unknown,Limited
3502,12150.0,Venezuela,10.616667,-66.933333,Unknown,Unknown,Moderate
3503,12090.0,Venezuela,11.483333,-69.35,Yes,Yes,None
3504,28185.0,Finland,60.083333,24.383333,Yes,Unknown,Limited
3505,12335.0,Venezuela,8.35,-62.716667,Yes,Yes,EmergencyOnly
3506,28505.0,Estonia,59.333343,24.081111,Yes,Yes,EmergencyOnly
3507,12034.0,Venezuela,10.516667,-71.633333,Yes,Yes,Limited
3508,11780.0,CaribbeanNetherlands,12.15,-68.283333,Yes,Yes,Limited
3509,11930.0,Colombia,10.966667,-74.766667,Yes,Yes,Moderate
3510,12340.0,Venezuela,8.133333,-63.55,Unknown,Unknown,Limited
3511,11960.0,Venezuela,10.633333,-71.6,Yes,Yes,Limited
3512,12120.0,Venezuela,10.483333,-68.0,Yes,Yes,Limited
3513,12220.0,Venezuela,10.466667,-64.183333,Unknown,Unknown,Limited
3514,28240.0,Finland,60.566667,27.2,Yes,Yes,Limited
3515,28190.0,Finland,60.166667,24.966667,Yes,Unknown,Major
3516,28187.0,Finland,60.016667,23.916667,Yes,Unknown,Limited
3517,11725.0,TrinidadandTobago,10.383333,-61.483333,Unknown,Unknown,Limited
3518,12145.0,Venezuela,10.6,-67.016667,Unknown,Unknown,Limited
3519,28140.0,Finland,59.816667,22.95,Yes,Unknown,Limited
3520,27920.0,Finland,60.1,19.916667,Yes,Unknown,Moderate
3521,27680.0,Finland,62.283333,21.4,Yes,Yes,Limited
3522,27560.0,Finland,63.85,23.016667,Yes,Yes,Limited
3523,27670.0,Finland,62.383333,21.233333,Yes,Unknown,Limited
3524,11781.0,CaribbeanNetherlands,12.216667,-68.383333,Yes,Unknown,Limited
3525,11940.0,Colombia,11.25,-74.216667,Yes,Yes,Limited
3526,12035.0,Venezuela,10.766667,-71.566667,Yes,Yes,Limited
3527,12270.0,Venezuela,10.566667,-62.3,Yes,Yes,Limited
3528,12115.0,Venezuela,10.483333,-68.116667,Yes,Yes,Limited
3529,28460.0,Estonia,59.583392,25.698938,Unknown,Unknown,EmergencyOnly
3530,28425.0,Estonia,59.42612,27.73945,Yes,Yes,EmergencyOnly
3531,11820.0,Curacao,12.183333,-69.033333,Yes,Yes,Limited
3532,12100.0,Venezuela,10.916667,-68.266667,Unknown,Unknown,Unknown
3533,11910.0,Colombia,10.416667,-75.533333,Yes,Yes,Major
3534,11935.0,Colombia,11.15,-74.25,No,No,Limited
3535,12050.0,Venezuela,11.633333,-70.233333,Yes,Yes,EmergencyOnly
3536,28482.0,Estonia,59.499402,24.816063,Yes,Yes,EmergencyOnly
3537,28484.0,Estonia,59.500042,24.966693,Yes,Yes,EmergencyOnly
3538,12130.0,Venezuela,10.483333,-67.983333,No,No,Limited
3539,11760.0,TrinidadandTobago,10.25,-61.633333,Yes,Yes,Limited
3540,11946.0,Colombia,12.25,-71.966667,Yes,Yes,None
3541,28220.0,Finland,60.45,26.233333,Yes,Unknown,Limited
3542,11810.0,Curacao,12.116667,-68.933333,Yes,Yes,Major
3543,28480.0,Estonia,59.450128,24.766676,Yes,Yes,EmergencyOnly
3544,28440.0,Estonia,59.527775,26.547196,Yes,Yes,EmergencyOnly
3545,12180.0,Venezuela,10.1,-64.85,Yes,Yes,Unknown
3546,1675.0,Canada,47.31666667,-52.81666667,Unknown,Unknown,Unknown
3547,23065.0,,63.71764299,11.14797225,Unknown,Unknown,Unknown
3548,1790.0,Canada,47.61666667,-57.6,Unknown,Yes,Limited
3549,1784.0,Canada,47.0732822,-55.83068712,Yes,Yes,Limited
3550,23503.0,,58.31490714,6.333204587,Unknown,Unknown,Unknown
3551,1712.0,Canada,47.42362411,-53.82677346,Yes,Yes,Limited
3552,1658.0,Canada,47.51920116,-52.97841343,Yes,Yes,Limited
3553,1785.0,Canada,47.1,-55.75,Yes,Yes,Limited
3554,1650.0,Canada,47.58905,-53.26265,Unknown,Unknown,Unknown
3555,1786.0,Canada,47.48333333,-55.8,Yes,Yes,Limited
3556,22770.0,,66.20098705,13.01014353,Unknown,Unknown,Unknown
3557,1655.0,Canada,47.4,-53.13333333,Yes,Yes,Limited
3558,1750.0,SaintPierreandMiquelon,46.783333,-56.166667,Yes,Yes,Limited
3559,27750.0,Finland,61.6,21.48333333,Yes,Yes,Moderate
3560,1710.0,Canada,47.3,-53.983333,Yes,Yes,Limited
3561,1670.0,Canada,47.566667,-52.7,Yes,Yes,Major
3562,1830.0,Canada,48.95,-57.95,Yes,Yes,Limited
3563,1795.0,Canada,47.566667,-59.133333,Yes,Yes,Limited
3564,20800.0,Norway,70.98258756,25.9500555,Yes,Unknown,Limited
3565,27537.0,Finland,64.21777778,23.67972222,Yes,Unknown,Limited
3566,27530.0,Finland,64.683333,24.416667,Yes,Unknown,Limited
3567,1611.0,Canada,48.17515,-53.9591,Yes,Yes,EmergencyOnly
3568,27780.0,Finland,61.125,21.44611111,Yes,Unknown,Limited
3569,27520.0,Finland,65.016667,25.4,Yes,Unknown,Limited
3570,1715.0,Canada,47.8,-54.016667,Yes,Yes,Limited
3571,1810.0,Canada,48.533333,-58.533333,Yes,Yes,Limited
3572,1600.0,Canada,48.51611111,-53.07055556,Unknown,Unknown,Unknown
3573,4940.0,UnitedStates,44.516667,-88.016667,Yes,Yes,Moderate
3574,23050.0,Norway,64.45833333,11.50944444,Yes,Unknown,Limited
3575,23770.0,Norway,59.62027778,10.41138889,Yes,Unknown,Limited
3576,23736.0,Norway,59.32777778,10.51944444,Yes,Yes,Major
3577,23730.0,Norway,59.25805556,10.49,Yes,Unknown,Unknown
3578,23830.0,Norway,59.44055556,10.65527778,Unknown,Unknown,Limited
3579,5010.0,UnitedStates,44.89444444,-87.82944444,Yes,Yes,Limited
3580,4890.0,UnitedStates,44.09222222,-87.64833333,Yes,Yes,Major
3581,23020.0,Norway,65.36527778,12.19666667,Yes,Yes,None
3582,22990.0,Norway,65.46805556,12.19611111,Yes,Unknown,Limited
3583,22760.0,Norway,66.32444444,14.12222222,Yes,Yes,Limited
3584,23760.0,Norway,59.49055556,10.32666667,Yes,Unknown,Limited
3585,23817.0,Norway,59.73305556,10.58472222,Unknown,Unknown,Unknown
3586,23829.0,Norway,59.47305556,10.67972222,Unknown,Unknown,Limited
3587,23820.0,Norway,59.66055556,10.625,Unknown,Unknown,Unknown
3588,23720.0,Norway,59.26222222,10.41,Yes,Yes,Major
3589,23040.0,Norway,64.86472222,11.25194444,Yes,Yes,Limited
3590,23046.0,Norway,64.79777778,11.86027778,Unknown,Unknown,Unknown
3591,23810.0,Norway,59.89805556,10.74555556,Yes,Yes,Major
3592,32410.0,UnitedKingdom,59.31777778,-2.988611111,Unknown,Unknown,EmergencyOnly
3593,22940.0,Norway,65.82111111,12.43333333,Unknown,Unknown,Unknown
3594,23823.0,Norway,59.54416667,10.57055556,Unknown,Unknown,Unknown
3595,23790.0,Norway,59.81666667,10.6075,Unknown,Unknown,Unknown
3596,45036.0,Lebanon,33.533333,35.316667,Yes,Yes,Limited
3597,5030.0,UnitedStates,45.09527778,-87.58944444,Yes,Yes,Moderate
3598,4930.0,UnitedStates,44.833333,-87.383333,Yes,Yes,Major
3599,45025.0,Lebanon,34.45,35.833333,Yes,Yes,Moderate
3600,45003.0,Syria,34.9,35.866667,Yes,Unknown,Limited
3601,45010.0,Syria,35.533333,35.766667,Yes,Yes,Limited
3602,1880.0,Canada,51.416667,-57.133333,Yes,Yes,Limited
3603,5050.0,UnitedStates,45.766667,-87.05,Yes,Yes,Moderate
3604,45030.0,Lebanon,33.9,35.5,No,Yes,Moderate
3605,5060.0,UnitedStates,45.85,-87.016667,Yes,Yes,Limited
3606,45005.0,Syria,35.18833333,35.94333333,Yes,Yes,Limited
3607,62800.0,Russia,64.52972222,40.52166667,Yes,Yes,Major
3608,62730.0,Russia,67.45833333,86.58888889,Yes,Yes,Limited
3609,24370.0,Sweden,56.15277778,14.86916667,Yes,Yes,Limited
3610,24220.0,Sweden,55.59111111,12.91833333,Yes,Unknown,Major
3611,24210.0,Sweden,55.62333333,12.98472222,Yes,Yes,Major
3612,24180.0,Sweden,55.85972222,12.82666667,Yes,Yes,Major
3613,24120.0,Sweden,56.03527778,12.68777778,Yes,Yes,Moderate
3614,24040.0,Sweden,56.88166667,12.46611111,Yes,Yes,Moderate
3615,23840.0,Norway,59.17916667,10.95277778,Yes,Yes,Moderate
3616,23700.0,Norway,59.03805556,10.03111111,Yes,Yes,Limited
3617,23640.0,Norway,58.86361111,9.413055556,Yes,Unknown,Limited
3618,20695.0,Norway,70.63472222,29.73722222,Yes,Yes,Limited
3619,20650.0,Norway,69.72972222,30.06888889,Yes,No,None
3620,23550.0,Norway,58.13888889,8.012777778,Yes,Yes,Major
3621,23490.0,Norway,58.43861111,5.986388889,Yes,Yes,Limited
3622,23440.0,Norway,59.41222222,5.253611111,Yes,Unknown,Limited
3623,23355.0,Norway,59.8775,5.762222222,No,No,Limited
3624,23160.0,Norway,60.40277778,5.298611111,Yes,Yes,Major
3625,23130.0,Norway,61.60388889,5.030833333,Yes,Yes,Moderate
3626,23075.0,Norway,63.44138889,10.84138889,No,No,None
3627,23058.0,Norway,63.78777778,11.42722222,Yes,Yes,Limited
3628,23053.0,Norway,64.06722222,11.2275,No,No,None
3629,22920.0,Norway,65.85888889,13.17083333,Yes,Yes,Limited
3630,22295.0,Norway,67.35777778,15.59222222,No,No,None
3631,22290.0,Norway,67.28555556,14.36416667,Yes,Yes,Limited
3632,22030.0,Norway,68.42111111,17.40222222,Yes,Yes,Limited
3633,21660.0,Norway,69.32833333,16.12777778,Yes,Yes,Limited
3634,23950.0,Sweden,58.36027778,11.42111111,Yes,Yes,Unknown
3635,23970.0,Sweden,58.27138889,11.44416667,Yes,Unknown,Limited
3636,24300.0,Sweden,55.9275,14.32805556,Yes,Unknown,Limited
3637,21880.0,Norway,68.15361111,14.21277778,Yes,Unknown,Limited
3638,23180.0,Norway,60.34861111,5.1775,Yes,Unknown,Unknown
3639,23240.0,Norway,60.09694444,6.541111111,Yes,Unknown,Limited
3640,22320.0,Norway,67.25,15.39888889,Unknown,Unknown,Unknown
3641,23100.0,Norway,63.11388889,7.738611111,Yes,Yes,Limited
3642,23108.0,Norway,62.89111111,6.958055556,Yes,Unknown,Limited
3643,23111.0,Norway,62.56805556,7.677222222,Yes,No,Unknown
3644,23112.0,Norway,62.37222222,6.035555556,Yes,Unknown,Unknown
3645,23136.0,Norway,61.23277778,7.698611111,Unknown,Unknown,Unknown
3646,23505.0,Norway,58.23138889,6.527222222,Unknown,Unknown,Unknown
3647,23510.0,Norway,58.26416667,6.655277778,Yes,Unknown,Limited
3648,20510.0,Canada,69.11361111,-105.0597222,Yes,Unknown,Limited
3649,20560.0,Svalbard,78.05944444,14.20222222,Unknown,Unknown,Unknown
3650,20710.0,Norway,70.86166667,29.11194444,Unknown,Unknown,Limited
3651,21380.0,Norway,69.35611111,18.08194444,Unknown,Yes,Limited
3652,23890.0,Sweden,58.67694444,11.24777778,Unknown,Unknown,Limited
3653,23900.0,Sweden,58.60027778,11.27722222,Unknown,Unknown,Limited
3654,23910.0,Sweden,58.43777778,11.28611111,Unknown,Unknown,Unknown
